#####################################################################
# Alchemist log file - simulation started at: 2026-06-19T19:44+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.5, payload-size = 3, seed = 7.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00538055607222 1.42e+03 1.66e+03 1.41e+03 2.60e+03 0.908 1.00 0.290 479533.39903359435 6.1400587717043625E10 506678.416087688 14041.03851815297 1.0418238881679394E9 8.886413901036835 32.0 14.903225806451616 1.0 63.05307544109682 19.0 479533.39903359435 6.1400587717043625E10 506678.416087688 1428.5714285714266 2249767.5859931726 0.0 188230.25078004872 7.357402155475803E10 9812.150093139659 167949.77786541305 7.830113281207901E10 1535.4737549166505 0.03552326740939553 0.0020983293442324315 0.008831176643757332
120.00538055607223 1.42e+03 1.64e+03 1.24e+03 2.37e+03 0.911 1.00 0.285 463531.60353383713 6.713347897153258E10 486392.54726993135 31348.55335605721 5.242223547916891E9 8.880665852435206 34.0 14.0 2.0 52.56959672662517 15.0 463531.60353383713 6.713347897153258E10 486392.54726993135 1428.5714285714266 2249767.5859931726 0.0 188205.88028422973 7.369078634831754E10 9846.595141290305 165489.8269835715 7.919629464648671E10 0.0 4.5433188800947955 1006.3210851500401 0.008277633267809172
180.00538055607223 1.42e+03 1.65e+03 1.22e+03 2.48e+03 0.909 1.00 0.288 482271.7511477772 6.594747629311233E10 524019.8073017796 94514.22846679222 2.16477607053681E10 5914.22723122794 36.0 13.200000000000005 1.0 57.34098216192426 19.0 482271.7511477772 6.594747629311233E10 524019.8073017796 1428.5714285714266 2249767.5859931726 0.0 188505.3852071161 7.398674172195035E10 9887.216677484881 166170.16489779938 8.006431860536398E10 0.0 0.03043086900595075 0.001793034386331646 0.008455686789128624
240.00538055607223 1.42e+03 1.76e+03 1.26e+03 2.58e+03 0.911 1.00 0.279 482577.4687626225 6.2480125629420685E10 523626.61144533136 8592.322728453211 3.1558855185373217E8 8.897806255057697 32.0 14.903225806451612 2.0 54.90194582994286 15.0 482577.4687626225 6.2480125629420685E10 523626.61144533136 1428.5714285714266 2249767.5859931726 0.0 187993.91873633335 7.362428409167917E10 11411.280032802992 169584.13101059195 8.070888537656697E10 8.820195006346239 0.024614456407921783 0.0011253680476148047 0.008183937630150961
300.0053805560722 1.42e+03 1.51e+03 1.24e+03 1.96e+03 0.907 1.00 0.290 460555.2588052255 6.468357180803568E10 504138.2785930304 64583.433648867314 1.0079546764033224E10 8.897806255057697 33.0 14.4375 2.0 46.77326055799196 15.0 460555.2588052255 6.468357180803568E10 504138.2785930304 1428.5714285714266 2249767.5859931726 0.0 188288.77795574174 7.471715800736238E10 9167.905222478386 167528.4923787999 8.049302631433095E10 0.0 0.03678359520139253 0.003308919176643217 0.008663368938596904
360.0053805560722 1.42e+03 1.48e+03 1.25e+03 2.55e+03 0.911 1.00 0.285 459333.70502035896 7.624313983601958E10 518521.21086698107 52230.14201319894 1.2545892411648502E10 8.95362472963676 35.0 13.588235294117645 1.0 44.986946017072086 19.0 459333.70502035896 7.624313983601958E10 518521.21086698107 1428.5714285714266 2249767.5859931726 0.0 188945.35650857916 7.470045595597525E10 10050.480948845652 169769.99738704046 8.022038172513135E10 278.1051771012919 10.75009006445404 3209.1335690637875 0.005075130563510241
420.0053805560722 1.42e+03 1.47e+03 1.28e+03 2.29e+03 0.895 1.00 0.300 462553.25269403955 6.3533346950226685E10 494517.6393802619 72637.07915165293 3.161008742169118E10 8.948130385274123 38.0 12.486486486486488 2.0 41.04105100832418 15.0 462553.25269403955 6.3533346950226685E10 494517.6393802619 1428.5714285714266 2249767.5859931726 0.0 188480.1687041058 7.481344575356273E10 9603.143017405244 170623.31517832426 8.02410943719737E10 278.1051771012919 0.02123032201643821 0.0018486316796999032 0.005162969703884754
480.0053805560722 1.42e+03 1.51e+03 1.25e+03 2.45e+03 0.886 1.00 0.304 473991.8015905934 6.722413566792517E10 518901.63398648775 52081.79187781126 1.750734334233222E10 8.914946657680188 36.0 13.200000000000005 1.0 44.07867298098599 18.0 473991.8015905934 6.722413566792517E10 518901.63398648775 1428.5714285714266 2249767.5859931726 0.0 191371.70414228522 7.494018544159456E10 9898.658976065997 170745.01773465978 8.091956964164365E10 278.1051771012919 0.018176328937976455 0.0012161986641314366 0.0049130046331413105
